职位名称,招聘部门,薪资,地区,工作经验,学历,工作性质,职位诱惑,职位描述,工作地址,公司信息
（高级）数据产品经理,58到家招聘,15k-25k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
公司靠谱,产品靠谱,领导靠谱,团队靠谱","
岗位职责：
1、负责58到家家政产品的需求管理、横向纵向沟通、产品落地、产品创新等工作；前期偏财务需求；
2、负责产品的规划、版本迭代、沟通内外部部门需求、技术、UED、价值输出等工作；
3、不断深入各环节、对运营数据进解分析，产品化、规范化、流程化。
4、聚焦业务需求，提升各环节转化数据。其它提高运营效率降低运营成本的产品研发；
任职资格：
1、沟通能力强，有观察力洞察力。
2、专注某领域行业累积4年以上工作经验；
3、有数据分析经验优先，有财务相关背景优先； 
4、自我牵引，为人正直，耐心细心。","北京 - 朝阳区 - 北苑 - 北苑路大羊坊10号桑普大厦
","58到家
消费生活
D轮及以上
2000人以上
https://www.daojia.com"
大数据产品经理,买买提信息科技互联网事业部招聘,25k-30k,/深圳 /,经验不限 /,本科及以上 /,全职,"
六险一金，15天全薪假期，上升空间大","
工作职责:
1、负责大数据平台建设，建立数据管理体系，完善数据治理工作；
2、负责公司BI平台规划迭代，结合具体业务场景，设计落地合理易用的BI工具；
3、统一规划DMP数据管理平台，支持标签体系的主题建设，建立完善的用户画像应用，辅助业务运营；
4、深入了解互金业务场景，帮助业务方一起建立数据监控体系。
任职资格:
1、本科及以上学历，计算机相关专业；
2、五年以上数据相关工作经验，对行业中主流BI工具及数据仓库基本方法理论有一定了解，有推荐系统、广告系统、数据分析平台建设经验者优先；
3、熟练使用excel、ppt、axure等办公软件，熟练使用sql等统计分析工具；
4、优秀的跨部门沟通协调能力，有较强的执行力，能独立负责整个项目的推进落地。","深圳 - 福田区 - 福田彩田路新浩E都商业裙楼2楼
","买买提信息科技
移动互联网,金融
不需要融资
150-500人
https://www.lagou.com/gon..."
大数据产品经理,网易招聘,20k-30k,/杭州 /,经验3-5年 /,本科及以上 /,全职,"
福利待遇好 部门发展前景好 行业大牛","
【职位描述】
负责人工智能实验室AI服务平台、大数据平台的规划、设计和执行，作为产品负责人规划产品方向，与需求方、开发、测试等人员紧密合作达成产品目标；
【职位要求】
1. 本科及以上学历，两年以上产品经理工作经验，完整参与过产品的生命周期； 
2. 对大数据、深度学习相关技术有浓厚兴趣，对AI技术前沿有敏锐的洞察力，喜欢挑战和尝试，学习能力强，数据敏感，对用户产品体验敏感； 
3. 具有较强的跨团队协作能力和执行能力，用于面对和解决挑战性问题，有较强的逻辑思维能力，推进团队协作、达成既定目标 ；
4. 熟练使用Axure,墨刀，Xmind,Visio等产品设计工具，具有成熟的产品设计能力； 
5. 有大数据技术背景优先；
6. 有人工智能 & 大数据平台型产品工作经验优先","杭州 - 滨江区 - 长河 - 网商路599号
","网易
电商
上市公司
2000人以上
http://hr.163.com/"
数据产品经理,药智网招聘,10k-20k,/重庆 /,经验5-10年 /,本科及以上 /,全职,"
晋升空间大、薪酬福利好、可享有股权激励","
职位描述 
1.负责内部数据应用整体的产品规划与人员管理；
2.深入业务团队，了解并理解业务需求，带领团队根据业务需求，提出新的解决方案，
3.基于现有数据处理流程的问题或根据公司业务需求，优化数据处理流程，提升数据质量和可用性，提升数据处理效率；
4.带领团队高质量交付产品文档，协调资源，把控开发测试节奏，确保产品顺利上线。

任职要求 
1.药学背景且有互联网产品经验者优先，有知名互联网公司数据产品经验者优先，本科以上学历，3年以上产品工作经验；
2.对医药行业有兴趣和热情，期待用技术影响和改变行业；
3.有很强的逻辑性、分析和抽象能力，有较好的沟通和协调能力，能高效推进跨团队合作；
4.自我驱动力高，有强烈的责任心和良好的抗压能力。","重庆 - 南岸区 - 茶园新区玉马路8号科创园C栋2F（可导航南岸区智慧城市体验中心）
","药智网
移动互联网,医疗丨健康
未融资
150-500人
www.yaozh.com"
数据产品经理,DeepLeaper招聘,20k-40k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
福利待遇、发展前景、团队","
【工作职责】
1. 基于DMP的理解和业务需求，规划和设计广告相关数据产品，并推进产品的落地；
2. 负责公司DMP系统的用户画像、人群标签体系、数据可视化等产品应用方面的规划和设计；
3. 跟踪数据在广告业务的实际转化和优化，为销售和运营优化提供决策辅助；
4. 尝试数据产品商业变现可能，提供可以标准化服务的数据服务和解决方案。
  【任职要求】
1. 本科及以上学历；
2. 3-5年以上数据平台相关产品经验，了解移动广告，品牌广告者优先；
3. 有较强的数据分析能力，对数字敏感，较好的逻辑思维能力和理解能力；
4. 具备良好的书面表达能力，熟练编写包括产品需求在内的各种产品文档；
5. 具有良好的口头表达能力和团队合作精神，能协调不同职能部门，推动产品和方案的落地；
6. 有大数据应用、移动网盟、广告监测、移动DSP公司工作经验优先。
  【核心竞争力】：
超大规模设备流量，拥有极高的变现能力，商业化火速推进中；
核心成员是AI、搜索、推荐、NLP等算法方面专家，均来自一线互联网公司；
信息透明，自主决策，有清晰的成长路径，和专业靠谱的团队做最有价值的事；
显著高于行业水平的薪资、期权，完善的福利制度。
 ","北京 - 朝阳区 - 酒仙桥南路2号 东风KASO 4层406
","DeepLeaper
移动互联网,企业服务
B轮
沣源资本、信中利资本、创创基金、寻找中国创客导师基金(B轮)，洪泰基金(A轮)
50-150人
http://www.deepleaper.com/"
数据产品经理,福佑卡车产品技术部招聘,20k-35k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
福利待遇好、创业黑马、技术氛围好","
其他任职要求
1. 本科及以上学历，统计、运筹，数学、信息技术、数据挖掘，计算机相关专业优先；
2. 3年以上互联网行业的数据产品经验；
3. 具备良好的需求分析和产品设计能力，可以完成PRD等标准产品文档撰写；
4. 熟练的SQL技能，会使用Power BI/Fine BI等自助分析工具优先；
5. 优秀的沟通协作和项目管理能力，责任心和执行力强。
岗位职责
1. 负责BI、埋点、渠道推广、ABTest、财务分析、运力推荐、信用评估等数据类产品的产品规划、方案设计。
2. 能够在现有业务模式的基础上，通过用户调研和数据挖掘深度洞察用户和企业内部需求。
3. 目标导向，成就感导向，并且有意愿、有能力提出解决方案去改变现状。
增补原因阐述：
公司存在大量数据尚未开发利用，后续希望能够利用
这些数据优化现有产品业务，提升公司效率，节省公司成本；
创建新的数据产品和业务，增加公司收益。","北京 - 海淀区 - 上地三街金隅嘉华大厦A座1001-1005
","福佑卡车
消费生活
D轮及以上
中银集团投资有限公司、经纬中国领投， PAC 基金持续加码(D轮及以上)，福佑卡车获得由京东物流领投，君联资本、钟鼎创投、普洛斯跟投的C+轮融资(C轮)，君联资本领投，钟鼎创投、普洛斯、中航信托、真格基金(C轮)，钟鼎创投领投、某物流地产巨头企业跟投(B轮)，深圳盈信资本（A+轮）(A轮)，阿里巴巴十八罗汉之一(A轮)，梅花基金(天使轮)
500-2000人
http://www.fuyoukache.com/"
数据产品经理,上海瑞阙文化发展有限公司产品部招聘,30k-60k,/上海 /,经验不限 /,本科及以上 /,全职,"
五险一金,弹性工作,带薪病假,免费晚餐","
区块链行业，国际化团队，行业头部产品及平台，结果导向，团队氛围极佳。
  工作职责：
负责收集和挖掘各产品线的数据需求，进行需求分析、管理和设计；
对现有产品线进行数据提取、整理和挖掘，构建产品的数据指标体系，建立合适的分析模型对产品进行数据分析；
根据数据分析的结果，能够提出并总结业务洞见与增长方案
负责产品研究领域，包括行业需求调研、竞品、合作伙伴调研，提出产品创意，并进行可行性分析；

工作要求：
本科以上学历，3年以上产品经理或数据分析工作经验，有金融相关学历或从业经验者优先；
熟悉互联网或软件产品整体项目实现过程，包括从业务调研、需求分析到产品发布；
熟练掌握Excel、Spss、并能够运用Python或者Matlab进行数据分析，能以视图方式清晰表达复杂、抽象的概念；
热爱创新，自我推动力强，具有优秀的逻辑思维与系统分析能力，能就某一应用场景提出完整有效的解决方案；
具备严谨的工作态度，责任心强，突出的学习能力、团队合作与沟通能力；
英语听说读写能力优秀，有海归留学经验加分","上海 - 黄浦区 - 黄浦区蒙自路757号 歌斐中心30层3007
","上海瑞阙文化发展有限公司
移动互联网,金融
不需要融资
150-500人
http://www.ruiquewenhua.com"
数据产品经理,OPPOOPPO招聘,15k-30k,/深圳 /,经验不限 /,本科及以上 /,全职,"
高速发展，给力薪酬","
工作职责：
1、负责将日常数据需求和服务产品化 ；
2、结合数据需求，研究和设计多种可视化产品，满足各类用户对数据的洞察需求；
3、编写产品设计文档，核心功能开发，推动产品研发落地。

任职资格：
1、3年以上数据平台、数据可视化工作经验，或一线互联网公司相关后台经验 ；
2、负责设计过数据分析、数据挖掘、在线数据等类型产品，有丰富的数据产品化经验；
3、对友盟或GA之类产品的有深刻了解，熟练掌握ECharts、D3等任一款常用可视化工具。","深圳 - 南山区 - 中国华润大厦
","OPPO
硬件
不需要融资
2000人以上
http://www.oppo.com"
大数据产品经理,Bigo算法部招聘,27k-35k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
技术支持够、团队氛围好、成长快","
工作职责：
1. 独立完成大数据应用产品的策划、原型、产品流程和交互设计，包括定义、设计、推荐的功能工作；
2. 基于海量数据进行用户画像，负责整个项目推进、开发上线，推动数据化运营、数据商业化；  
3. 制定产品规划和阶段目标，监督产品开发计划，形成可运用的大数据应用产品；

任职资格：
1.统招本科及以上学历，数学、统计、计算机、信息管理与信息系统等相关专业
2.3年以上工作经验，对移动互联网产品有深入理解及思考
3.有用户画像、BI系统、数据分析等产品经验优先
4.具备优秀的方案提出能力，能够深入业务，结合对业务的理解提出有价值的想法并推进落地实施；善于梳理总结形成流程或规范以便前瞻性解决类似问题
5.熟练使用Axure RP、Visio、MindMangager等工具梳理业务流程，设计产品原型；
6.有产品团队管理经验，具备良好的沟通协调和项目推进能力。
7.精通常见的数据分析和处理方法，有数据质量控制意识；具备一定的自主数据处理能力; 熟悉业内埋点方案的使用场景，参与制定过产品埋点方案及规范设计","北京 - 海淀区 - 五道口 - 北京海淀区知春路7号致真大厦D座13层
","Bigo
移动互联网,社交
上市公司
2000人以上
http://www.bigo.sg/"
数据产品经理,南极电商数据应用部招聘,20k-30k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
上市公司 知名品牌 团队专业","
岗位职责：
1、负责南极数云产品规划、产品设计、产品落地；
2、根据事业部、上下游需求，抽象提炼产品计划，并推进执行；
3、完成产品方案，包括：产品文档编写、产品原型设计、用户流程图等；
4、组织和推动各团队协同，确保产品快速迭代；
5、分析产品上线后数据和效果，引导以用户为中心的产品迭代。

任职要求：
1、3年以上数据产品经验和开发项目管理经验；
2、熟悉电商行业主流BI产品，如：生意参谋，京东商智，品牌纵横；
3、有良好的数据分析能力，对算法有一定了解的优先；
4、有很强的产品owner意识，良好的自我管理能力、环境适应能力和执行力，能较大压力下保持工作激情；
5、有优秀的沟通和团队合作能力；具备良好的组织、协调、沟通能力，善于调动各个相关团队的积极性；
6、有创新精神、喜欢挑战者优先。","上海 - 黄浦区 - 人民广场 - 新世界商城18楼
","南极电商
电商,移动互联网
上市公司
150-500人
http://www.lagou.com/gong..."
数据产品经理（营销模型）-上...,同盾科技招聘,30k-50k,/上海 /,经验5-10年 /,硕士及以上 /,全职,"
不良资产、贷后、语音交互","
岗位职责

1. 1、 规划和参与同盾各业务领域 （风控/营销）及场景（互金/保险/银行）和价值点, 能具象化的进行产品原型设计、PRD的编写;与分析师、业务方紧密合作,挖掘数据的商业价值, 丰富产品形态；
2. 2、 将大数据的智能性融入产品，以更自动化、准确、智能的方式帮助业务切实提升效率。以2B的平台类产品为主，可能会涉及PaaS平台或是SaaS平台的设计方案。需要围绕数据领域负责多角色多场景的需求分析、流程梳理和产品设计规划
3. 3、 具备一定的业务场景识别和市场竞争分析能力，能甄别用户关键需求点、业务使用产品问题，有效的利用分析结果协同部门合作方及业务方优化产品设计与辅助业务快速决策,并且有计划的改进
4. 4、 清晰进行产品规划和设计迭代,与相关合作方达成一致,识别产品关键点及优先级,设计有效跟踪策略,推动产品落地；
任职要求

1、具有良好的产品分析、规划与设计能力：5年以上产品设计或分析经验，良好的数据敏感度、业务视野、调研分析能力，能够敏锐的捕获用户价值和产品机会，并能产出MRD、DEMO和PRD； 2、熟悉数据、数据技术及大数据开发工具，对数据采集及集成、数据建模、数据开发、数据资产管理、数据分析等大数据领域或机器学习等领域有实战经验； 3、具有良好的项目落地与团队协作能力：能够组织跨团队协作、推动甚至直接负责项目优质如期落地；能够与运营协作制定数据产品的推广及运营策略等； 4、优先考虑：有用户型、商业型产品成功案例者，有工具型、平台型产品成功案例者，对数据技术有认知和理解者，有参与过大型项目或系统建设的经验，有传统行业大数据处理、展示、应用等的大型项目或系统建设经验者","上海 - 徐汇区 - 斜土路 - 东安路562号绿地二期603
","同盾科技
信息安全,数据服务
C轮
信达汉石资本、天图资本、新加坡淡马锡三家机构共同领投，尚珹资本等老股东跟投(C轮)，B+轮尚珹资本领投，元禾重元跟投；启明创投、宽带资本、华创资本、IDG资本、线性资本等均参与此轮融资(B轮)，启明创投领投，宽带资本、IDG资本、华创资本及线性资本跟投(B轮)，宽带资本领投、IDG资本、线性资本跟投(A轮)，IDG资本、华创资本投资(天使轮)
500-2000人
https://www.tongdun.net/"
数据产品经理-财务方向,微聚未来数据中心招聘,20k-35k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
牛人团队,带薪年假,16薪考核,快速成长","
1、完成或协助财务部门、财务分析团队对财务相关数据的梳理、整合和分析报表设计，提高财务分析数据的及时性和准确性；
2、通过梳理并优化现有数据分析的内容、流程和机制，深挖数据价值，提供财务决策支持；
3、支持对接公司重点财务分析项目，借助数据分析，发现财务管理问题，提出改进意见；
4、对数据产品上线后效果负责，负责与业务方持续沟通，通过监控重点数据、主动发现问题，不断挖掘数据产品需求，推动业务持续改进。

岗位要求：
1、本科以上学历，计算机、信息管理或财务相关专业优先；
2、有互联网财务/预算BI分析项目经验、数据分析经验或者咨询公司BI经验者优先；
2、3年以上互联网数据分析/产品设计相关经验，独立完成过复杂的数据产品项目；
3、熟悉国内外主流BI工具,熟练使用如Tableau工具；
4、有较强的链接业务和财务的数据架构能力，有较强的数据驱动力和敏感性，逻辑思维清晰缜密；
5、有较强的责任心和事业心，思路清晰，抗压性强，良好的沟通能力，具有团队合作精神。","北京 - 海淀区 - 西北旺 - 北京市海淀区中关村软件园二期3号楼 为明大厦
","微聚未来
移动互联网,金融
不需要融资
500-2000人
https://www.wejoydata.com/"
数据产品经理-跨境电商,网易数据技术产品部招聘,30k-50k,/杭州 /,经验5-10年 /,本科及以上 /,全职,"
带薪年假、绩效奖金、跨境电商","
1、深度结合电商业务，沉淀分析思路，提炼大数据解决方案，进行产品化设计，并持续对数据产品进行迭代升级
2、协调推动完成数据产品的开发和普及，包括数据产品文档撰写、原型设计、跟踪数据产品项目的进展、内部推介培训等 
3、基于对行业和数据的较好的认知，对国内外大数据相关产品与技术进行及时的关注和研究，加速业务数据化和数据价值化进程。
岗位要求
1、5年以上数据产品或数据分析相关工作经验 
2、有一定的统计学基础，或有机器学习相关产品或项目经验更好 
3、至少独立规划并上线1款以上完整的数据产品的工作经验
4、快速理解业务的能力，优秀的沟通能力，极强的逻辑思维能力，善于提出问题和解决问题，有独立思考能力；具有探索精神，善于从数据中发现价值用以支持决策
5、熟悉主流的数据分析和数据化运营类、决策类产品，熟练使用Axure、Excel等常用工具，熟悉使用SQL
6、拥有电商行业背景，熟悉数据可视化优先","杭州 - 滨江区 - 长河 - 网商路599号
","网易
电商
上市公司
2000人以上
http://hr.163.com/"
数据产品经理,去哪儿网机票事业部招聘,18k-36k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
弹性打卡,周末双休,五险一金","
岗位描述
1.负责公司内部数据产品的设计，侧重前端（APP、PC）交互分析与购物流程全流程监控；
2.准确把握各部门的数据需求，建立指标体系与埋点规范，跨部门协调，推进数据工作进展；
3.制定数据产品周期计划，保障项目及时、优质的上线，涉及设计、开发、测试、验收、培训等各个环节；
4.优化业务监测体系，确保公司及时准确掌握业务状况，以产品思维引导业务方，促进用户与业绩的增长；
任职资格
1.3年以上互联网数据产品经理工作经验优先
2.具有数据挖掘或用户分析功底，熟练使用流量分析工具、数据库查询语言及其他数据统计工具(SQL，Excel，SPSS,SAS等)；
3.优秀的数据分析能力，逻辑思维能力强，能够从海量数据中找到业务运营的关键点；
4. 本科及以上学历，数理统计、数据挖掘、信息系统等专业背景者优先","北京 - 海淀区 - 西三旗 - 西小口路66号中关村东升科技园（北领地）B-2号楼4层
","去哪儿网
旅游
不需要融资
百度(上市公司)，GGV Capital(C轮)，Mayfield、GSR Ventures、Tenaya Capital(B轮)，Mayfield、GSR Ventures(A轮)
2000人以上
http://www.qunar.com"
数据产品经理,马上金融大数据平台部（二级）招聘,15k-30k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
五险一金 丰厚年终奖 持牌金融公司","
岗位职责： 

1、负责金融大数据平台产品整体规划，数据产品的需求分析，需求管理，产品设计和产品迭代；组织需求评审; 

2、调研行业内大数据开发平台、数据可视化平台、数据交换平台、智能调度平台、智能报表平台等产品动态，并完成数据产品的竞品分析及业务规划；
  3、负责跨部门协调沟通工作，与UI、UE和研发人员一起合作，确保产品研发进度，直至成功发布;

4、结合业务反馈以及市场需求，提出产品改进意见，不断完善在线产品、持续提升产品的功能和数据处理能力，支持各类用户对大数据的复杂需求;
  5、与业务、算法、数据、产品、技术开发等团队密切合作，协同推进产品持续有效更新迭代；

任职要求： 

1、本科及以上学历，数学、统计、计算机、信息管理与信息系统等相关专业优先； 

2、五年以上数据产品经理或平台产品经理经验，具有良好的计划把控能力、丰富的跨团队项目推动能力； 

3、至少参与过两个完整的数据平台或数据产品的搭建，有较好的业务需求抽象能力和产品设计能力； 

4、具备良好的数据敏感度和业务视野，较强的逻辑思维能力和洞察力，能够敏锐的捕获数据价值和产品机会；

5、熟悉大数据Hadoop,Spark,Kafka等大数据生态知识体系，有较强的场景抽象能力，熟悉云计算、大型分布式系统的技术架构，有分布式系统开发经验者优先； 

6、熟悉数据产品整体生命周期，包括需求分析，方案设计，项目管理等；
  7、善于沟通，有极强的跨团队协作能力和执行力。","北京 - 朝阳区 - 望京 - 金辉大厦
","马上金融
金融,移动互联网
不需要融资
2000人以上
http://www.msxf.com"
数据产品经理,北京领创智信科技有限公司招聘,20k-40k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
年底双薪","
Responsibilities:
1. As the person in charge of data products in the growth and marketing group, lead the team to build the operation structure of data products, provide data services, promote the growth of performance and the innovation and optimization of functions, and improve efficiency;
2. In-depth understanding of products and user demands, making plans and optimization Suggestions according to business needs;
3. Improve the efficiency and organizational efficiency of the data team, conduct effect monitoring, and cooperate with the operation to make reasonable operation plans and strategies;
4. Actively think about business problems and scenarios, drive the implementation of data product planning and continuous iteration.

Job requirements:
1. Proficient in SQL, able to independently complete query tasks;
2. Proficient in Tableau development, able to guide and help BI developers;
3. Proficient in pyspark is preferred;
4. Assume the position of project data product manager or data development experience in medium and large finance, e-commerce and other fields;
5. Rich experience in cross-department coordination and the ability to lead the team independently;
Large factory experience is preferred.","北京 - 朝阳区 - 望京 - 福码大厦B座11F
","北京领创智信科技有限公司
移动互联网
B轮
法拉龙资本、北极星资本、金沙江创投、元璟资本，以及天使阶段的真格基金和阿尔法公社。(B轮)，创始团队：来自清华、斯坦福、新加坡国立大学，拥有丰富创业经验和行业资源的精英团队。(A轮)
500-2000人
http://www.advance.ai"
数据产品经理,流利说®技术部招聘,20k-40k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
美股上市 人工智能 不打卡 硅谷文化","
职位职责: 
1、深入理解业务, 完善数据平台和相关数据产品设计和开发, 提升内部数据分析师/工程师工作效率
2、协调业务和相关研发, 通过流程化/产品化的方式, 让数据发挥更大的价值

职位要求:
1、本科及以上学历, 计算机/统计相关专业优先，至少2年及以上互联网公司数据产品规划和设计相关工作经验，
2、能够使用SQL语言等数据提取工具，对数据敏感，出色的数据可视化设计能力
3、熟悉大数据相关技术, 有研发和数据分析相关背景优先
4、 良好的沟通以及执行和推进项目的能力, 对结果负责","上海 - 杨浦区 - 长阳路 - 长阳路1687号长阳创谷
","流利说®
教育
上市公司
完成 C 轮近亿美元融资，与好未来集团达成战略合作(C轮)，完成 B 轮数千万美元融资(B轮)，完成天使轮数百万美元融资(天使轮)
2000人以上
http://www.liulishuo.com"
数据产品经理,途牛旅游网数据事业部招聘,12k-24k,/南京 /,经验5-10年 /,本科及以上 /,全职,"
发展前景，福利待遇，工作氛围","
岗位职责
1.熟悉互联网主流大数据应用场景，熟悉基于用户和产品模型的数据挖掘和应用方法，负责途牛在用户、销售、服务等业务出口的数据应用规划与设计工作；
2.负责诊断公司各业务体系的数据使用诉求，建设途牛内部数据平台，整合数据分析方法，驱动公司内部运营效率提升；
3.负责与业务、研发进行沟通、推动项目进展，高效交付数据产品；
4.参与制定与完善途牛数据的应用设计规范与流程。

任职要求
1.   思维严谨、沟通和学习能力强，对主流大数据产品应用及发展趋势有清晰的认识,根据公司战略和市场研究、不断挖掘数据相关需求，优化产品；
2.  精通产品规划、分析、设计、开发、测试、上线、运营全生命周期管理；熟悉数据仓库，具有两个以上大型数据应用项目经验佳；
3.  具备较强的数据分析能力和清晰的分析思路，工作承担和执行力，擅于表达，具备快速的问题诊断能力；
4.  对数据高度敏感、具有数据分析、竞品分析能力者佳;有数据分析相关工具使用经验者佳(熟悉R、SPSS）;
5.  本科以上学历，5年以上相关产品工作经验，有OTA/供应链/ERP/商家平台相关行业经验者优先。","南京 - 玄武区 - 玄武大道699-32号途牛大厦
","途牛旅游网
电商,旅游
上市公司
2000人以上
http://www.tuniu.com"
数据产品经理,OKCoin产品技术部招聘,15k-30k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
区块链技术","
岗位职责：
1、深入理解公司业务，负责数据平台搭建；
3、梳理数据分析结论，管理公司核心指标开发及维护；
4、梳理业务部门日常报表需求，安排开发及维护 ；
5、与业务部门进行沟通，提炼现有数据使用需求进行产品化。
职位要求：
1、本科以上学历，经济学、统计学、计算机等和数据处理高度相关专业，金融背景优先；
2、具有丰富的数据平台规划和搭建经验，以及数据统筹和管理经验。具有数据驱动型产品经验者优先；
2、具备杰出的定量分析能力，能够灵活利用数据，具有组织、理性分析数据的能力，能够从海量数据中挖掘用户行为；
3、具有较强结构化思维、逻辑思维能力，对数据敏感，具备优秀的信息整合和分析能力，能够形成清晰的业务观点和前瞻判断；
4、对数据敏感，对数据问题定位和数据可视化有自己的认识；
5、数据平台规划和搭建经验，数据统筹和管理经验。数据驱动型产品的经验优先；
6、能够迅速融入团队工作中，能够主动沟通，主动学习。","北京 - 海淀区 - 西北旺 - 创业路8号群英科技园3号楼4楼/5楼
","OKCoin
金融
B轮
已获得策源创投、曼图资本、创业工厂、Tim Draper、蔡文胜、蒋涛等(A轮)，Tim Drapper 、创业工场(天使轮)
500-2000人
https://www.okcoin.com"
数据产品经理-杭州-00959,同盾科技招聘,15k-30k,/杭州 /,经验3-5年 /,硕士及以上 /,全职,"
平级管理,团队协作","


岗位职责
1、负责信用风控（不限制）领域的数据产品的体系建设，通过模型化+工程化+产品化的能力将同盾的数据优势转换成产品优势，赋能金融领域的信用风控场景和业务；
2、有主题的规划工程团队产出的数据，匹配客户需求，配合公司战略，负责数据类产品和模型类产品的规划、运营和推广；
3、深入了解各场景大客户和长尾客户的需求，调研不同客群的风控业务痛点，设计数据产品，提供咨询和分析洞见;
任职要求

任职条件
1、负责过数据类、模型类产品的规划、设计和运营工作，有很强的产品权责意识；
2、本科及以上学历，计算机、统计、数学专业或工科专业优先考虑；
3、熟悉信用评分模型、信贷反欺诈模型、人工智能等领域知识优先考虑；
4、有3-5年相关工作经验;","杭州 - 余杭区 - 仓前 - 文一西路998号海创园
","同盾科技
信息安全,数据服务
C轮
信达汉石资本、天图资本、新加坡淡马锡三家机构共同领投，尚珹资本等老股东跟投(C轮)，B+轮尚珹资本领投，元禾重元跟投；启明创投、宽带资本、华创资本、IDG资本、线性资本等均参与此轮融资(B轮)，启明创投领投，宽带资本、IDG资本、华创资本及线性资本跟投(B轮)，宽带资本领投、IDG资本、线性资本跟投(A轮)，IDG资本、华创资本投资(天使轮)
500-2000人
https://www.tongdun.net/"
数据产品经理,OKCoin产品技术部招聘,15k-30k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
区块链技术","
岗位职责：
1、深入理解公司业务，负责数据平台搭建；
3、梳理数据分析结论，管理公司核心指标开发及维护；
4、梳理业务部门日常报表需求，安排开发及维护 ；
5、与业务部门进行沟通，提炼现有数据使用需求进行产品化。
职位要求：
1、本科以上学历，经济学、统计学、计算机等和数据处理高度相关专业，金融背景优先；
2、具有丰富的数据平台规划和搭建经验，以及数据统筹和管理经验。具有数据驱动型产品经验者优先；
2、具备杰出的定量分析能力，能够灵活利用数据，具有组织、理性分析数据的能力，能够从海量数据中挖掘用户行为；
3、具有较强结构化思维、逻辑思维能力，对数据敏感，具备优秀的信息整合和分析能力，能够形成清晰的业务观点和前瞻判断；
4、对数据敏感，对数据问题定位和数据可视化有自己的认识；
5、数据平台规划和搭建经验，数据统筹和管理经验。数据驱动型产品的经验优先；
6、能够迅速融入团队工作中，能够主动沟通，主动学习。","北京 - 海淀区 - 西北旺 - 创业路8号群英科技园3号楼4楼/5楼
","OKCoin
金融
B轮
已获得策源创投、曼图资本、创业工厂、Tim Draper、蔡文胜、蒋涛等(A轮)，Tim Drapper 、创业工场(天使轮)
500-2000人
https://www.okcoin.com"
00080-数据产品经理,云集大数据中心招聘,20k-40k,/杭州 /,经验3-5年 /,本科及以上 /,全职,"
发展空间,股票期权","
工作职责
1、构建业务的指标体系，负责各类相关数据的收集、梳理、分析及可视化的呈现；
2、基于公司战略方向，挖掘用户和业务部门的需求，通过数据发现业务发展的问题与机会，辅助业务决策；
3、运用统计分析、数据建模等方法，和运营、app产品配合，提高用户活跃和留存、提升流量的转化效率、建立商品画像、挖掘潜在爆款等；
4、负责需求的项目管理，并与开发、测试合作，保证需求完成的进度、质量；
5、制定所负责数据产品的后续规划。
任职资格
1、本科及以上学历，统计学、数学、信息和计算机等相关专业；
2、有数据产品相关工作经验3年及以上，有互联网、电商行业经验；
3、熟悉互联网、电商业务常用的数据分析方法、模型，例如用户画像、商品画像、RFM模型、回归预测等，有运用数据分析方法、模型解决业务问题的实践经验；
4、熟练掌握Excel、SQL、PPT及至少一种常用数据分析工具（SPSS/SAS/R/Python等）；
5、熟悉互联网产品项目实现过程，包括从业务调研、需求分析、原型设计、产品测试发布、效果评估；
6、乐于沟通协作，自我驱动，较强的抗压能力，认真严谨，高度责任心。","杭州 - 萧山区 - 〔杭州湾信息港〕经济技术开发区启迪路198号二期南楼
","云集
电商,移动互联网
上市公司
鼎晖投资领投，华兴新经济基金等继续跟投(B轮)，凯欣资本领投，钟鼎创投跟投，泰合资本担任独家财务顾问(A轮)
500-2000人
http://www.yunjiglobal.com"
